Dataset,algo,sil,dbs,ari,cluster_diff,predicted_cluster,clusters,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_cor_attr,nr_inst,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.08,3.01,0.69,8,16,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.09,2.78,0.9,2,10,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.24,0.82,1,7,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.05,3.12,0.6,13,21,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.06,3.05,0.6,15,23,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.12,2.82,0.23,6,2,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.8,0.8,5,13,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.05,3.3,0.6,11,19,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.16,2.34,0.11,6,2,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.04,3.14,0.57,15,23,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim49-clusters8-instances600-overlap1e-06-1e-05-aspectref5.5-aspectmaxmin2.0-radius1.5-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.02,3.3,0.53,15,23,8,0.0266,0.0111,2.9957,0.0303,0.0833,146.8496,11.2805,0.143,0.1075,0.0038,0.0033,0.0268,0.0381,12.0,0.2142,0.0579,0.1557,0.4167,0.1584,0.0427,1.0,0.0,0.508,0.058,0.5098,0.0653,0.0,0.0,50.0,0.0016,600.0,0.1253,0.0041,1.0,0.0,0.1613,0.0285,-0.0263,0.2957,0.0025,0.0175,0.0833,0.0683,0.82,0.5092,0.0637,0.2192,0.0129,0.0268,0.0123,1.5883,0.1535
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,Ground Truth,0.17,1.51,1.0,0,6,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.14,2.44,0.83,0,6,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.15,2.7,0.76,2,8,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.14,2.93,0.75,3,9,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.23,1.83,0.16,4,2,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.15,2.18,0.81,0,6,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,3.29,0.58,9,15,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.14,2.96,0.74,5,11,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.12,2.85,0.66,5,11,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.19,2.83,0.75,7,13,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.22,1.74,0.17,4,2,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.24,2.0,0.16,4,2,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.23,1.77,0.16,4,2,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.14,3.06,0.79,3,9,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.16,2.96,0.62,15,21,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim25-clusters6-instances4000-overlap1e-06-1e-05-aspectref2.5-aspectmaxmin5.5-radius8.0-imbalance2-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.12,3.27,0.57,15,21,6,0.0209,0.0074,3.8545,0.2673,0.0065,1678.7889,243.0124,0.1556,0.1268,0.0024,0.0031,0.0158,0.0282,153.8462,0.1279,0.0626,1.7937,1.1744,0.0895,0.0461,1.0,0.0,0.4753,0.0747,0.4769,0.0902,0.0,0.0,26.0,0.0185,4000.0,0.0682,0.0134,1.0,0.0,0.1165,0.0478,-0.0131,0.7495,0.0064,0.0326,0.0065,0.0052,0.8077,0.4759,0.0869,0.1272,0.0176,0.0158,0.0198,0.8234,0.1754
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,Ground Truth,0.09,2.74,1.0,0,11,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.09,2.33,0.63,0,11,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.1,2.33,0.64,0,11,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.09,2.31,0.6,1,12,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.08,2.32,0.5,1,10,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.16,0.66,4,15,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.13,1.99,0.7,2,13,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.06,0.77,8,19,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.17,0.6,5,16,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.11,2.02,0.74,11,22,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
dim32-clusters11-instances550-overlap1e-06-1e-05-aspectref9.0-aspectmaxmin6.0-radius7.5-imbalance1-dist_[_gumbel_]-rep48.csv,MiniBatchKMeans,0.09,2.48,0.18,7,4,11,0.0238,0.0069,2.9974,0.015,0.06,216.5236,36.9653,0.128,0.0971,0.0019,0.0018,0.0167,0.0219,16.6667,0.1416,0.0882,3.2519,2.6235,0.1047,0.0655,1.0,0.0,0.479,0.0961,0.4786,0.1006,0.0,0.0,33.0,0.0,550.0,0.125,0.0077,1.0,0.0,0.1231,0.0406,0.0981,0.6207,0.0027,0.0155,0.06,0.0473,0.7879,0.4788,0.1001,0.2188,0.0167,0.0167,0.0158,0.9671,0.2202
